x,y,Aurora
174,32,1
174,89,1
174,156,1
174,157,1
174,158,1
174,159,1
174,160,2
174,161,3
174,162,4
174,163,5
174,164,6
174,165,7
174,166,8
174,167,8
174,168,8
174,169,7
174,170,5
174,171,4
174,172,2
174,173,1
174,174,1
175,0,2
175,2,3
175,3,3
175,4,2
175,5,2
175,6,1
175,7,1
175,8,1
175,11,1
175,12,1
175,13,1
175,14,2
175,15,3
175,16,4
175,17,5
175,18,7
175,19,8
175,20,9
175,21,9
175,22,9
175,23,8
175,24,7
175,25,6
175,26,5
175,27,4
175,28,3
175,29,2
175,30,1
175,31,1
175,32,1
175,89,1
175,156,1
175,157,1
175,158,1
175,159,1
175,160,2
175,161,3
175,162,4
175,163,5
175,164,6
175,165,7
175,166,8
175,167,8
175,168,8
175,169,6
175,170,5
175,171,4
175,172,2
175,173,1
175,174,1
176,0,2
176,2,3
176,3,3
176,4,2
176,5,2
176,6,1
176,7,1
176,8,1
176,9,1
176,10,1
176,11,1
176,12,1
176,13,1
176,14,2
176,15,3
176,16,4
176,17,6
176,18,7
176,19,9
176,20,10
176,21,10
176,22,9
176,23,8
176,24,7
176,25,6
176,26,5
176,27,3
176,28,3
176,29,2
176,30,1
176,31,1
176,89,1
176,156,1
176,157,1
176,158,1
176,159,1
176,160,2
176,161,3
176,162,4
176,163,5
176,164,6
176,165,7
176,166,8
176,167,8
176,168,7
176,169,6
176,170,5
176,171,3
176,172,2
176,173,1
176,174,1
177,0,2
177,2,3
177,3,3
177,4,2
177,5,2
177,6,1
177,7,1
177,8,1
177,9,1
177,10,1
177,11,1
177,12,1
177,13,2
177,14,2
177,15,4
177,16,5
177,17,6
177,18,8
177,19,9
177,20,10
177,21,10
177,22,10
177,23,8
177,24,7
177,25,6
177,26,4
177,27,3
177,28,2
177,29,2
177,30,1
177,31,1
177,89,1
177,156,1
177,157,1
177,158,1
177,159,1
177,160,2
177,161,3
177,162,4
177,163,5
177,164,6
177,165,7
177,166,8
177,167,8
177,168,7
177,169,6
177,170,5
177,171,3
177,172,2
177,173,1
177,174,1
178,0,2
178,2,3
178,3,3
178,4,2
178,5,2
178,6,1
178,7,1
178,8,1
178,9,1
178,10,1
178,11,1
178,12,1
178,13,2
178,14,3
178,15,4
178,16,5
178,17,7
178,18,9
178,19,10
178,20,10
178,21,10
178,22,10
178,23,8
178,24,7
178,25,6
178,26,4
178,27,3
178,28,2
178,29,2
178,30,1
178,31,1
178,89,1
178,156,1
178,157,1
178,158,1
178,159,1
178,160,2
178,161,3
178,162,4
178,163,5
178,164,6
178,165,7
178,166,8
178,167,8
178,168,7
178,169,6
178,170,5
178,171,3
178,172,2
178,173,1
179,0,2
179,2,2
179,3,3
179,4,2
179,5,2
179,6,1
179,7,1
179,8,1
179,9,1
179,10,1
179,11,1
179,12,2
179,13,2
179,14,3
179,15,5
179,16,6
179,17,8
179,18,9
179,19,10
179,20,11
179,21,11
179,22,10
179,23,8
179,24,7
179,25,5
179,26,4
179,27,3
179,28,2
179,29,2
179,30,1
179,31,1
179,156,1
179,157,1
179,158,1
179,159,1
179,160,2
179,161,3
179,162,4
179,163,5
179,164,6
179,165,7
179,166,8
179,167,8
179,168,7
179,169,6
179,170,4
179,171,3
179,172,2
179,173,1
180,0,2
180,2,2
180,3,2
180,4,2
180,5,2
180,6,2
180,7,1
180,8,1
180,9,1
180,10,1
180,11,1
180,12,2
180,13,3
180,14,4
180,15,5
180,16,7
180,17,8
180,18,10
180,19,11
180,20,11
180,21,11
180,22,10
180,23,8
180,24,7
180,25,5
180,26,4
180,27,3
180,28,2
180,29,2
180,30,1
180,31,1
180,156,1
180,157,1
180,158,1
180,159,1
180,160,2
180,161,3
180,162,4
180,163,5
180,164,6
180,165,7
180,166,8
180,167,8
180,168,7
180,169,6
180,170,4
180,171,3
180,172,2
180,173,1
181,0,1
181,2,1
181,3,2
181,4,2
181,5,2
181,6,2
181,7,1
181,8,1
181,9,1
181,10,2
181,11,2
181,12,2
181,13,3
181,14,5
181,15,6
181,16,8
181,17,9
181,18,11
181,19,11
181,20,12
181,21,11
181,22,10
181,23,8
181,24,7
181,25,5
181,26,4
181,27,3
181,28,2
181,29,2
181,30,1
181,31,1
181,156,1
181,157,1
181,158,1
181,159,1
181,160,2
181,161,3
181,162,4
181,163,5
181,164,6
181,165,7
181,166,8
181,167,7
181,168,7
181,169,6
181,170,4
181,171,3
181,172,2
181,173,1
182,0,1
182,2,1
182,3,2
182,4,2
182,5,2
182,6,2
182,7,2
182,8,1
182,9,2
182,10,2
182,11,2
182,12,3
182,13,4
182,14,5
182,15,7
182,16,8
182,17,10
182,18,11
182,19,12
182,20,12
182,21,11
182,22,10
182,23,8
182,24,6
182,25,5
182,26,4
182,27,3
182,28,2
182,29,1
182,30,1
182,31,1
182,156,1
182,157,1
182,158,1
182,159,2
182,160,2
182,161,3
182,162,4
182,163,5
182,164,6
182,165,7
182,166,7
182,167,7
182,168,7
182,169,5
182,170,4
182,171,3
182,172,2
182,173,1
183,2,1
183,3,2
183,4,2
183,5,2
183,6,2
183,7,2
183,8,2
183,9,2
183,10,2
183,11,2
183,12,3
183,13,4
183,14,6
183,15,7
183,16,9
183,17,11
183,18,12
183,19,12
183,20,12
183,21,11
183,22,10
183,23,8
183,24,6
183,25,5
183,26,4
183,27,3
183,28,2
183,29,1
183,30,1
183,31,1
183,156,1
183,157,1
183,158,1
183,159,2
183,160,2
183,161,3
183,162,4
183,163,5
183,164,6
183,165,7
183,166,7
183,167,7
183,168,6
183,169,5
183,170,4
183,171,3
183,172,2
183,173,1
184,2,1
184,3,2
184,4,2
184,5,2
184,6,2
184,7,2
184,8,2
184,9,2
184,10,2
184,11,3
184,12,4
184,13,5
184,14,6
184,15,8
184,16,10
184,17,11
184,18,12
184,19,12
184,20,12
184,21,11
184,22,9
184,23,8
184,24,6
184,25,5
184,26,4
184,27,3
184,28,2
184,29,1
184,30,1
184,31,1
184,156,1
184,157,1
184,158,1
184,159,2
184,160,2
184,161,3
184,162,4
184,163,5
184,164,6
184,165,7
184,166,7
184,167,7
184,168,6
184,169,5
184,170,4
184,171,3
184,172,2
184,173,1
185,2,1
185,3,2
185,4,2
185,5,2
185,6,2
185,7,2
185,8,2
185,9,2
185,10,3
185,11,3
185,12,4
185,13,5
185,14,7
185,15,9
185,16,10
185,17,12
185,18,13
185,19,13
185,20,12
185,21,11
185,22,9
185,23,8
185,24,6
185,25,5
185,26,4
185,27,3
185,28,2
185,29,1
185,30,1
185,156,1
185,157,1
185,158,1
185,159,2
185,160,2
185,161,3
185,162,4
185,163,5
185,164,6
185,165,7
185,166,7
185,167,7
185,168,6
185,169,5
185,170,4
185,171,2
185,172,2
185,173,1
186,2,1
186,3,2
186,4,2
186,5,2
186,6,2
186,7,2
186,8,2
186,9,2
186,10,3
186,11,4
186,12,5
186,13,6
186,14,8
186,15,9
186,16,11
186,17,12
186,18,13
186,19,13
186,20,12
186,21,11
186,22,9
186,23,7
186,24,6
186,25,4
186,26,3
186,27,3
186,28,2
186,29,1
186,30,1
186,156,1
186,157,1
186,158,1
186,159,2
186,160,2
186,161,3
186,162,4
186,163,5
186,164,6
186,165,7
186,166,7
186,167,7
186,168,6
186,169,5
186,170,4
186,171,2
186,172,1
186,173,1
187,2,1
187,3,2
187,4,2
187,5,2
187,6,2
187,7,2
187,8,2
187,9,3
187,10,3
187,11,4
187,12,5
187,13,7
187,14,8
187,15,10
187,16,12
187,17,13
187,18,13
187,19,13
187,20,12
187,21,11
187,22,9
187,23,7
187,24,6
187,25,4
187,26,3
187,27,2
187,28,2
187,29,1
187,30,1
187,156,1
187,157,1
187,158,1
187,159,2
187,160,2
187,161,3
187,162,4
187,163,5
187,164,6
187,165,7
187,166,7
187,167,7
187,168,6
187,169,5
187,170,3
187,171,2
187,172,1
187,173,1
188,2,1
188,3,2
188,4,2
188,5,3
188,6,3
188,7,3
188,8,3
188,9,3
188,10,4
188,11,5
188,12,6
188,13,7
188,14,9
188,15,11
188,16,12
188,17,13
188,18,14
188,19,13
188,20,12
188,21,11
188,22,9
188,23,7
188,24,6
188,25,4
188,26,3
188,27,2
188,28,2
188,29,1
188,30,1
188,156,1
188,157,1
188,158,1
188,159,2
188,160,2
188,161,3
188,162,4
188,163,5
188,164,6
188,165,7
188,166,7
188,167,7
188,168,6
188,169,5
188,170,3
188,171,2
188,172,1
188,173,1
189,2,1
189,3,2
189,4,2
189,5,3
189,6,3
189,7,3
189,8,3
189,9,3
189,10,4
189,11,5
189,12,6
189,13,8
189,14,10
189,15,12
189,16,13
189,17,14
189,18,14
189,19,13
189,20,12
189,21,11
189,22,9
189,23,7
189,24,5
189,25,4
189,26,3
189,27,2
189,28,2
189,29,1
189,30,1
189,156,1
189,157,1
189,158,1
189,159,2
189,160,2
189,161,3
189,162,4
189,163,5
189,164,6
189,165,7
189,166,7
189,167,7
189,168,6
189,169,4
189,170,3
189,171,2
189,172,1
189,173,1
190,2,1
190,3,2
190,4,3
190,5,3
190,6,3
190,7,3
190,8,3
190,9,4
190,10,5
190,11,6
190,12,7
190,13,9
190,14,11
190,15,12
190,16,14
190,17,14
190,18,14
190,19,14
190,20,12
190,21,10
190,22,9
190,23,7
190,24,5
190,25,4
190,26,3
190,27,2
190,28,2
190,29,1
190,30,1
190,156,1
190,157,1
190,158,1
190,159,2
190,160,2
190,161,3
190,162,4
190,163,5
190,164,6
190,165,7
190,166,7
190,167,6
190,168,5
190,169,4
190,170,3
190,171,2
190,172,1
190,173,1
191,0,1
191,2,1
191,3,2
191,4,3
191,5,3
191,6,3
191,7,3
191,8,4
191,9,4
191,10,5
191,11,6
191,12,8
191,13,9
191,14,11
191,15,13
191,16,14
191,17,15
191,18,15
191,19,14
191,20,12
191,21,10
191,22,8
191,23,7
191,24,5
191,25,4
191,26,3
191,27,2
191,28,2
191,29,1
191,30,1
191,155,1
191,156,1
191,157,1
191,158,1
191,159,2
191,160,2
191,161,3
191,162,4
191,163,5
191,164,6
191,165,7
191,166,7
191,167,6
191,168,5
191,169,4
191,170,3
191,171,2
191,172,1
191,173,1
192,0,1
192,2,1
192,3,2
192,4,3
192,5,3
192,6,3
192,7,4
192,8,4
192,9,5
192,10,6
192,11,7
192,12,8
192,13,10
192,14,12
192,15,14
192,16,15
192,17,15
192,18,15
192,19,14
192,20,12
192,21,10
192,22,8
192,23,6
192,24,5
192,25,4
192,26,3
192,27,2
192,28,1
192,29,1
192,30,1
192,155,1
192,156,1
192,157,1
192,158,1
192,159,2
192,160,3
192,161,3
192,162,4
192,163,5
192,164,6
192,165,7
192,166,7
192,167,6
192,168,5
192,169,4
192,170,3
192,171,2
192,172,1
192,173,1
193,0,1
193,2,1
193,3,2
193,4,3
193,5,3
193,6,4
193,7,4
193,8,4
193,9,5
193,10,6
193,11,7
193,12,9
193,13,11
193,14,13
193,15,14
193,16,15
193,17,15
193,18,15
193,19,14
193,20,12
193,21,10
193,22,8
193,23,6
193,24,5
193,25,4
193,26,3
193,27,2
193,28,1
193,29,1
193,30,1
193,155,1
193,156,1
193,157,1
193,158,1
193,159,2
193,160,3
193,161,3
193,162,4
193,163,5
193,164,6
193,165,7
193,166,7
193,167,6
193,168,5
193,169,4
193,170,3
193,171,2
193,172,1
193,173,1
194,0,1
194,2,1
194,3,2
194,4,3
194,5,4
194,6,4
194,7,4
194,8,5
194,9,6
194,10,7
194,11,8
194,12,10
194,13,12
194,14,13
194,15,15
194,16,16
194,17,16
194,18,15
194,19,14
194,20,12
194,21,10
194,22,8
194,23,6
194,24,5
194,25,4
194,26,3
194,27,2
194,28,1
194,29,1
194,30,1
194,155,1
194,156,1
194,157,1
194,158,2
194,159,2
194,160,3
194,161,3
194,162,4
194,163,5
194,164,6
194,165,7
194,166,7
194,167,6
194,168,5
194,169,4
194,170,3
194,171,2
194,172,1
195,0,1
195,2,2
195,3,3
195,4,3
195,5,4
195,6,4
195,7,5
195,8,5
195,9,6
195,10,7
195,11,9
195,12,10
195,13,12
195,14,14
195,15,15
195,16,16
195,17,16
195,18,15
195,19,14
195,20,12
195,21,10
195,22,8
195,23,6
195,24,5
195,25,4
195,26,3
195,27,2
195,28,1
195,29,1
195,155,1
195,156,1
195,157,1
195,158,2
195,159,2
195,160,3
195,161,4
195,162,4
195,163,5
195,164,6
195,165,7
195,166,6
195,167,6
195,168,5
195,169,4
195,170,3
195,171,2
195,172,1
196,0,1
196,2,2
196,3,3
196,4,3
196,5,4
196,6,4
196,7,5
196,8,6
196,9,6
196,10,8
196,11,9
196,12,11
196,13,13
196,14,15
196,15,16
196,16,17
196,17,16
196,18,15
196,19,14
196,20,11
196,21,9
196,22,8
196,23,6
196,24,5
196,25,3
196,26,3
196,27,2
196,28,1
196,29,1
196,155,1
196,156,1
196,157,1
196,158,2
196,159,2
196,160,3
196,161,4
196,162,5
196,163,5
196,164,6
196,165,6
196,166,6
196,167,6
196,168,5
196,169,3
196,170,2
196,171,2
196,172,1
197,0,1
197,2,2
197,3,3
197,4,4
197,5,4
197,6,5
197,7,5
197,8,6
197,9,7
197,10,8
197,11,10
197,12,12
197,13,14
197,14,15
197,15,16
197,16,17
197,17,16
197,18,15
197,19,13
197,20,11
197,21,9
197,22,7
197,23,6
197,24,4
197,25,3
197,26,3
197,27,2
197,28,1
197,29,1
197,154,1
197,155,1
197,156,1
197,157,1
197,158,2
197,159,2
197,160,3
197,161,4
197,162,5
197,163,5
197,164,6
197,165,6
197,166,6
197,167,6
197,168,5
197,169,3
197,170,2
197,171,1
197,172,1
198,0,1
198,2,2
198,3,3
198,4,4
198,5,5
198,6,5
198,7,6
198,8,6
198,9,8
198,10,9
198,11,11
198,12,13
198,13,14
198,14,16
198,15,17
198,16,17
198,17,17
198,18,15
198,19,13
198,20,11
198,21,9
198,22,7
198,23,6
198,24,4
198,25,3
198,26,2
198,27,2
198,28,1
198,29,1
198,154,1
198,155,1
198,156,1
198,157,1
198,158,2
198,159,2
198,160,3
198,161,4
198,162,5
198,163,6
198,164,6
198,165,6
198,166,6
198,167,5
198,168,4
198,169,3
198,170,2
198,171,1
198,172,1
199,0,1
199,2,2
199,3,3
199,4,4
199,5,5
199,6,5
199,7,6
199,8,7
199,9,8
199,10,10
199,11,11
199,12,13
199,13,15
199,14,17
199,15,17
199,16,17
199,17,17
199,18,15
199,19,13
199,20,11
199,21,9
199,22,7
199,23,5
199,24,4
199,25,3
199,26,2
199,27,2
199,28,1
199,29,1
199,154,1
199,155,1
199,156,1
199,157,1
199,158,2
199,159,2
199,160,3
199,161,4
199,162,5
199,163,6
199,164,6
199,165,6
199,166,6
199,167,5
199,168,4
199,169,3
199,170,2
199,171,1
199,172,1
200,0,1
200,2,2
200,3,3
200,4,4
200,5,5
200,6,6
200,7,6
200,8,7
200,9,9
200,10,10
200,11,12
200,12,14
200,13,16
200,14,17
200,15,18
200,16,18
200,17,17
200,18,15
200,19,13
200,20,11
200,21,9
200,22,7
200,23,5
200,24,4
200,25,3
200,26,2
200,27,2
200,28,1
200,29,1
200,154,1
200,155,1
200,156,1
200,157,2
200,158,2
200,159,2
200,160,3
200,161,4
200,162,5
200,163,6
200,164,6
200,165,6
200,166,6
200,167,5
200,168,4
200,169,3
200,170,2
200,171,1
200,172,1
201,0,1
201,2,2
201,3,3
201,4,4
201,5,5
201,6,6
201,7,7
201,8,8
201,9,9
201,10,11
201,11,13
201,12,15
201,13,16
201,14,18
201,15,18
201,16,18
201,17,17
201,18,15
201,19,13
201,20,11
201,21,9
201,22,7
201,23,5
201,24,4
201,25,3
201,26,2
201,27,2
201,28,1
201,29,1
201,154,1
201,155,1
201,156,1
201,157,2
201,158,2
201,159,3
201,160,3
201,161,4
201,162,5
201,163,6
201,164,6
201,165,6
201,166,6
201,167,5
201,168,4
201,169,3
201,170,2
201,171,1
201,172,1
202,0,1
202,2,2
202,3,3
202,4,4
202,5,5
202,6,6
202,7,7
202,8,8
202,9,10
202,10,12
202,11,13
202,12,15
202,13,17
202,14,18
202,15,19
202,16,18
202,17,17
202,18,15
202,19,13
202,20,10
202,21,8
202,22,7
202,23,5
202,24,4
202,25,3
202,26,2
202,27,2
202,28,1
202,29,1
202,154,1
202,155,1
202,156,1
202,157,2
202,158,2
202,159,3
202,160,3
202,161,4
202,162,5
202,163,6
202,164,6
202,165,6
202,166,6
202,167,5
202,168,4
202,169,3
202,170,2
202,171,1
202,172,1
203,0,1
203,2,2
203,3,3
203,4,5
203,5,6
203,6,7
203,7,8
203,8,9
203,9,10
203,10,12
203,11,14
203,12,16
203,13,18
203,14,19
203,15,19
203,16,18
203,17,17
203,18,15
203,19,13
203,20,10
203,21,8
203,22,6
203,23,5
203,24,4
203,25,3
203,26,2
203,27,2
203,28,1
203,29,1
203,153,1
203,154,1
203,155,1
203,156,1
203,157,2
203,158,2
203,159,3
203,160,3
203,161,4
203,162,5
203,163,6
203,164,6
203,165,6
203,166,6
203,167,5
203,168,4
203,169,3
203,170,2
203,171,1
203,172,1
204,0,1
204,2,2
204,3,4
204,4,5
204,5,6
204,6,7
204,7,8
204,8,9
204,9,11
204,10,13
204,11,15
204,12,17
204,13,18
204,14,19
204,15,19
204,16,18
204,17,17
204,18,15
204,19,12
204,20,10
204,21,8
204,22,6
204,23,5
204,24,4
204,25,3
204,26,2
204,27,1
204,28,1
204,29,1
204,153,1
204,154,1
204,155,1
204,156,1
204,157,2
204,158,2
204,159,3
204,160,3
204,161,4
204,162,5
204,163,6
204,164,6
204,165,6
204,166,5
204,167,5
204,168,4
204,169,3
204,170,2
204,171,1
204,172,1
205,0,1
205,2,2
205,3,4
205,4,5
205,5,6
205,6,7
205,7,9
205,8,10
205,9,12
205,10,13
205,11,15
205,12,17
205,13,19
205,14,19
205,15,19
205,16,18
205,17,17
205,18,14
205,19,12
205,20,10
205,21,8
205,22,6
205,23,5
205,24,4
205,25,3
205,26,2
205,27,1
205,28,1
205,153,1
205,154,1
205,155,1
205,156,2
205,157,2
205,158,2
205,159,3
205,160,4
205,161,4
205,162,5
205,163,6
205,164,6
205,165,6
205,166,5
205,167,4
205,168,3
205,169,2
205,170,2
205,171,1
206,0,1
206,2,2
206,3,4
206,4,5
206,5,7
206,6,8
206,7,9
206,8,10
206,9,12
206,10,14
206,11,16
206,12,18
206,13,19
206,14,20
206,15,19
206,16,18
206,17,17
206,18,14
206,19,12
206,20,10
206,21,8
206,22,6
206,23,5
206,24,4
206,25,3
206,26,2
206,27,1
206,28,1
206,153,1
206,154,1
206,155,1
206,156,2
206,157,2
206,158,2
206,159,3
206,160,4
206,161,4
206,162,5
206,163,6
206,164,6
206,165,6
206,166,5
206,167,4
206,168,3
206,169,2
206,170,1
206,171,1
207,0,1
207,2,3
207,3,4
207,4,6
207,5,7
207,6,8
207,7,9
207,8,11
207,9,13
207,10,15
207,11,17
207,12,18
207,13,20
207,14,20
207,15,20
207,16,18
207,17,16
207,18,14
207,19,12
207,20,9
207,21,7
207,22,6
207,23,5
207,24,3
207,25,3
207,26,2
207,27,1
207,28,1
207,153,1
207,154,1
207,155,1
207,156,2
207,157,2
207,158,3
207,159,3
207,160,4
207,161,5
207,162,5
207,163,6
207,164,6
207,165,6
207,166,5
207,167,4
207,168,3
207,169,2
207,170,1
207,171,1
208,0,1
208,2,3
208,3,4
208,4,6
208,5,7
208,6,9
208,7,10
208,8,12
208,9,13
208,10,15
208,11,17
208,12,19
208,13,20
208,14,20
208,15,20
208,16,18
208,17,16
208,18,14
208,19,11
208,20,9
208,21,7
208,22,6
208,23,4
208,24,3
208,25,3
208,26,2
208,27,1
208,28,1
208,152,1
208,153,1
208,154,1
208,155,1
208,156,2
208,157,2
208,158,3
208,159,3
208,160,4
208,161,5
208,162,5
208,163,6
208,164,6
208,165,6
208,166,5
208,167,4
208,168,3
208,169,2
208,170,1
208,171,1
209,0,2
209,2,3
209,3,5
209,4,6
209,5,8
209,6,9
209,7,10
209,8,12
209,9,14
209,10,16
209,11,18
209,12,20
209,13,20
209,14,21
209,15,20
209,16,18
209,17,16
209,18,14
209,19,11
209,20,9
209,21,7
209,22,6
209,23,4
209,24,3
209,25,2
209,26,2
209,27,1
209,28,1
209,152,1
209,153,1
209,154,1
209,155,2
209,156,2
209,157,2
209,158,3
209,159,3
209,160,4
209,161,5
209,162,5
209,163,6
209,164,6
209,165,6
209,166,5
209,167,4
209,168,3
209,169,2
209,170,1
209,171,1
210,0,2
210,2,4
210,3,5
210,4,7
210,5,8
210,6,9
210,7,11
210,8,13
210,9,15
210,10,17
210,11,19
210,12,20
210,13,21
210,14,21
210,15,20
210,16,18
210,17,16
210,18,13
210,19,11
210,20,9
210,21,7
210,22,5
210,23,4
210,24,3
210,25,2
210,26,2
210,27,1
210,28,1
210,152,1
210,153,1
210,154,1
210,155,2
210,156,2
210,157,2
210,158,3
210,159,3
210,160,4
210,161,5
210,162,5
210,163,6
210,164,6
210,165,5
210,166,5
210,167,4
210,168,3
210,169,2
210,170,1
210,171,1
211,0,3
211,2,5
211,3,6
211,4,7
211,5,9
211,6,10
211,7,11
211,8,13
211,9,15
211,10,17
211,11,19
211,12,20
211,13,21
211,14,21
211,15,20
211,16,18
211,17,16
211,18,13
211,19,11
211,20,9
211,21,7
211,22,5
211,23,4
211,24,3
211,25,2
211,26,2
211,27,1
211,28,1
211,89,1
211,152,1
211,153,1
211,154,1
211,155,2
211,156,2
211,157,2
211,158,3
211,159,4
211,160,4
211,161,5
211,162,5
211,163,6
211,164,6
211,165,5
211,166,5
211,167,4
211,168,3
211,169,2
211,170,1
211,171,1
212,0,4
212,2,5
212,3,7
212,4,8
212,5,9
212,6,10
212,7,12
212,8,14
212,9,16
212,10,18
212,11,20
212,12,21
212,13,21
212,14,21
212,15,20
212,16,18
212,17,15
212,18,13
212,19,11
212,20,8
212,21,7
212,22,5
212,23,4
212,24,3
212,25,2
212,26,2
212,27,1
212,28,1
212,89,1
212,152,1
212,153,1
212,154,1
212,155,2
212,156,2
212,157,3
212,158,3
212,159,4
212,160,4
212,161,5
212,162,5
212,163,6
212,164,6
212,165,5
212,166,4
212,167,3
212,168,3
212,169,2
212,170,1
212,171,1
213,0,4
213,2,6
213,3,7
213,4,8
213,5,10
213,6,11
213,7,13
213,8,14
213,9,16
213,10,18
213,11,20
213,12,21
213,13,22
213,14,21
213,15,20
213,16,18
213,17,15
213,18,13
213,19,10
213,20,8
213,21,6
213,22,5
213,23,4
213,24,3
213,25,2
213,26,2
213,27,1
213,28,1
213,89,1
213,151,1
213,152,1
213,153,1
213,154,2
213,155,2
213,156,2
213,157,3
213,158,3
213,159,4
213,160,4
213,161,5
213,162,6
213,163,6
213,164,6
213,165,5
213,166,4
213,167,3
213,168,2
213,169,2
213,170,1
213,171,1
214,0,4
214,2,6
214,3,7
214,4,9
214,5,10
214,6,11
214,7,13
214,8,15
214,9,17
214,10,19
214,11,21
214,12,22
214,13,22
214,14,21
214,15,20
214,16,17
214,17,15
214,18,12
214,19,10
214,20,8
214,21,6
214,22,5
214,23,4
214,24,3
214,25,2
214,26,1
214,27,1
214,28,1
214,89,1
214,151,1
214,152,1
214,153,1
214,154,2
214,155,2
214,156,2
214,157,3
214,158,3
214,159,4
214,160,4
214,161,5
214,162,6
214,163,6
214,164,6
214,165,5
214,166,4
214,167,3
214,168,2
214,169,1
214,170,1
215,0,5
215,2,6
215,3,8
215,4,9
215,5,10
215,6,12
215,7,14
215,8,16
215,9,18
215,10,20
215,11,21
215,12,22
215,13,22
215,14,21
215,15,20
215,16,17
215,17,15
215,18,12
215,19,10
215,20,8
215,21,6
215,22,5
215,23,4
215,24,3
215,25,2
215,26,1
215,27,1
215,89,1
215,151,1
215,152,1
215,153,1
215,154,2
215,155,2
215,156,2
215,157,3
215,158,3
215,159,4
215,160,5
215,161,5
215,162,6
215,163,6
215,164,6
215,165,5
215,166,4
215,167,3
215,168,2
215,169,1
215,170,1
216,0,5
216,2,6
216,3,8
216,4,9
216,5,11
216,6,12
216,7,14
216,8,16
216,9,18
216,10,20
216,11,22
216,12,22
216,13,22
216,14,21
216,15,19
216,16,17
216,17,14
216,18,12
216,19,10
216,20,8
216,21,6
216,22,5
216,23,4
216,24,3
216,25,2
216,26,1
216,27,1
216,89,1
216,151,1
216,152,1
216,153,1
216,154,2
216,155,2
216,156,3
216,157,3
216,158,3
216,159,4
216,160,5
216,161,5
216,162,6
216,163,6
216,164,5
216,165,5
216,166,4
216,167,3
216,168,2
216,169,1
216,170,1
217,0,5
217,2,6
217,3,8
217,4,10
217,5,11
217,6,13
217,7,15
217,8,17
217,9,19
217,10,21
217,11,22
217,12,23
217,13,22
217,14,21
217,15,19
217,16,17
217,17,14
217,18,12
217,19,9
217,20,7
217,21,6
217,22,5
217,23,4
217,24,3
217,25,2
217,26,1
217,27,1
217,89,1
217,150,1
217,151,1
217,152,1
217,153,2
217,154,2
217,155,2
217,156,3
217,157,3
217,158,4
217,159,4
217,160,5
217,161,5
217,162,6
217,163,6
217,164,5
217,165,5
217,166,4
217,167,3
217,168,2
217,169,1
217,170,1
218,0,5
218,2,7
218,3,8
218,4,10
218,5,11
218,6,13
218,7,15
218,8,17
218,9,19
218,10,21
218,11,22
218,12,23
218,13,22
218,14,21
218,15,19
218,16,17
218,17,14
218,18,11
218,19,9
218,20,7
218,21,6
218,22,4
218,23,3
218,24,3
218,25,2
218,26,1
218,27,1
218,89,1
218,150,1
218,151,1
218,152,1
218,153,2
218,154,2
218,155,2
218,156,3
218,157,3
218,158,4
218,159,4
218,160,5
218,161,5
218,162,6
218,163,6
218,164,5
218,165,5
218,166,4
218,167,3
218,168,2
218,169,1
218,170,1
219,0,5
219,2,7
219,3,8
219,4,10
219,5,12
219,6,14
219,7,16
219,8,18
219,9,20
219,10,22
219,11,23
219,12,23
219,13,22
219,14,21
219,15,19
219,16,16
219,17,14
219,18,11
219,19,9
219,20,7
219,21,6
219,22,4
219,23,3
219,24,3
219,25,2
219,26,1
219,27,1
219,89,1
219,150,1
219,151,1
219,152,1
219,153,2
219,154,2
219,155,3
219,156,3
219,157,3
219,158,4
219,159,5
219,160,5
219,161,6
219,162,6
219,163,6
219,164,5
219,165,4
219,166,3
219,167,3
219,168,2
219,169,1
219,170,1
220,0,5
220,2,7
220,3,9
220,4,10
220,5,12
220,6,14
220,7,16
220,8,18
220,9,20
220,10,22
220,11,23
220,12,23
220,13,23
220,14,21
220,15,19
220,16,16
220,17,13
220,18,11
220,19,9
220,20,7
220,21,5
220,22,4
220,23,3
220,24,2
220,25,2
220,26,1
220,27,1
220,89,1
220,150,1
220,151,1
220,152,2
220,153,2
220,154,2
220,155,3
220,156,3
220,157,4
220,158,4
220,159,5
220,160,5
220,161,6
220,162,6
220,163,6
220,164,5
220,165,4
220,166,3
220,167,2
220,168,2
220,169,1
220,170,1
221,0,5
221,2,7
221,3,9
221,4,11
221,5,12
221,6,14
221,7,17
221,8,19
221,9,21
221,10,23
221,11,23
221,12,23
221,13,23
221,14,21
221,15,18
221,16,16
221,17,13
221,18,11
221,19,9
221,20,7
221,21,5
221,22,4
221,23,3
221,24,2
221,25,2
221,26,1
221,27,1
221,89,1
221,149,1
221,150,1
221,151,1
221,152,2
221,153,2
221,154,2
221,155,3
221,156,3
221,157,4
221,158,4
221,159,5
221,160,5
221,161,6
221,162,6
221,163,6
221,164,5
221,165,4
221,166,3
221,167,2
221,168,2
221,169,1
221,170,1
222,0,5
222,2,7
222,3,9
222,4,11
222,5,13
222,6,15
222,7,17
222,8,19
222,9,21
222,10,23
222,11,24
222,12,24
222,13,23
222,14,21
222,15,18
222,16,15
222,17,13
222,18,10
222,19,8
222,20,7
222,21,5
222,22,4
222,23,3
222,24,2
222,25,2
222,26,1
222,27,1
222,89,2
222,149,1
222,150,1
222,151,1
222,152,2
222,153,2
222,154,3
222,155,3
